94b97ed9819c,192.168.0.102,-65,nodo_acelerometro,sincronizado,4088588389,esperando
94b97eda2f1c,192.168.0.107,-67,nodo_acelerometro,sincronizado,4088586909,esperando
94b97edac360,192.168.0.105,-56,nodo_acelerometro,sincronizado,4088586825,esperando
94b97eda7f38,192.168.0.106,-56,nodo_acelerometro,sincronizado,4088587139,esperando
